N,P,K,temperature,humidity,ph,rainfall,label
9,109,205,20.029367788093424,88.337987133035,5.559820813950842,101.34601900522162,apple
34,47,22,28.43873154876442,52.11702410409613,7.347704759941708,22.07703114988474,mungbean
101,37,20,25.818394587214826,49.77265467509387,7.408478466314487,113.71678640026845,cotton
89,58,45,28.27697409598994,91.88446194805228,7.047106282943073,44.00747639530115,papaya
33,56,23,20.59613584557152,14.25803981,4.85019660380296,100.13778199271724,kidneybeans
6,120,197,17.81487873689908,88.9571077169561,6.227835804706893,98.17723988156092,apple
24,65,49,26.611266813386376,95.52000897923374,7.388295717683976,109.81568159582528,pomegranate
25,122,201,30.50514858121368,93.097874256915,5.639751237930719,97.3508304959595,apple
64,14,27,25.812200480606183,94.47378614007002,6.159913353152551,204.58022103523413,pomegranate
66,9,22,26.32911273043758,96.780159269961,6.519933333510304,94.12059110042928,coconut
111,62,77,20.05068742804663,18.85261764902701,9.020649661041874,106.75294186628444,chickpea
15,55,22,35.38477110731432,73.4019604839787,6.297984762218182,41.83690111191184,blackgram
51,60,39,25.22216545566549,82.41155736648889,6.526582528681918,171.90999455903554,rice
12,55,21,23.032698697316302,54.24860478632886,7.27546733063528,20.21126747,mothbeans
18,74,74,18.97072855211085,20.019611504800853,8.526094710943863,73.04744631990853,chickpea
31,55,17,31.67202617730761,63.5541144036638,7.116116350602746,22.7749726964248,lentil
114,43,24,26.1571418900908,43.43881681153687,5.288456891677903,164.0455339411352,coffee
12,13,15,23.84156182116378,92.89047457505772,6.688675358035448,98.9545717995643,orange
31,54,74,20.203656398656737,22.15506228051143,5.156246884597198,71.08223495626874,chickpea
69,67,80,20.35306399168364,14.25803981,6.552264083017142,94.5338227486451,chickpea
99,7,40,25.82134013781816,92.14807396499728,6.6183204046713895,25.809219882935885,watermelon
24,114,195,21.13590901792808,92.41280801591148,6.225846262788526,100.70490050138704,apple
6,12,23,30.622006256772224,94.2446360983281,6.823449716926792,114.73410751348564,coconut
7,5,9,28.392758880592844,91.27707138761576,6.954347095227062,99.44096108622227,orange
10,12,8,27.073497554447783,40.71345314956278,7.058630988411357,108.06122711099958,orange
28,70,28,26.062610447536724,49.7249386030196,6.571050937388256,37.56114880042309,mothbeans
33,63,17,26.765195357875424,69.21698089130443,6.51300428403431,35.30752317361827,lentil
11,70,19,29.128312051245896,62.305907215560325,6.510571236460336,149.84820019294838,blackgram
89,41,41,32.34677774853027,82.5596945631399,6.305864308803203,230.52217758353464,rice
18,143,197,30.560251256978567,84.46674109912387,5.7802859067504695,67.54944238035692,grapes
11,55,21,29.80077069968297,91.9113425433306,5.937709577391252,41.14999545486445,mungbean
98,48,50,32.42346670399212,80.43632018580828,7.20981136022581,30.043192886286885,watermelon
23,73,15,33.93334383689371,83.23220286635825,4.368189161905856,35.12253300057361,mungbean
32,40,22,25.7566679066905,80.99739562194634,6.779602287751818,31.92102439062924,mungbean
13,74,17,31.483602260472875,37.75591143762473,4.906459633344734,66.03350375281627,pigeonpeas
90,40,41,25.086804603046875,84.0300282851814,6.886809951127812,217.02524800563836,rice
75,127,189,27.92922884262267,84.02915390672226,5.553240972345543,61.0977577923479,grapes
0,67,18,30.468882340594103,54.47733443553503,6.350119826692833,88.15566322819096,blackgram
71,73,75,21.74568918496845,15.658669022594616,6.524576945099475,56.97150421274672,chickpea
23,60,24,23.962125885826865,83.31899314412998,6.774486451284178,52.463928706459264,cotton
28,15,8,28.295062646109148,88.53963308970128,6.621396628974882,94.8511868211768,orange
84,62,21,30.09667049892261,68.56975886005303,6.96159624758324,66.58031756279645,blackgram
59,28,17,24.21617323033149,68.89515627173192,5.771736816443586,66.78585741064006,maize
12,5,46,30.7288872649861,91.61986122489368,6.40073113641597,89.66983104554308,pomegranate
27,57,13,28.05948431062126,49.281049350868095,6.8825234118000695,60.269961183525226,blackgram
15,22,20,29.003901469415062,52.77502536816389,6.914169978638807,136.27060931805454,coffee
117,41,46,24.651383371652983,80.14001957824875,6.9201840093762,100.51443867248558,jute
99,24,40,30.23878999383265,82.3101330269463,6.416905861562384,38.85268816154847,jute
79,30,40,21.87964469945514,94.3889697244672,5.836732367681168,105.91285990793251,pomegranate
93,11,46,25.89254290219967,82.2952252351386,6.680301112912805,27.43949967423424,watermelon
8,20,14,29.3882159477194,94.14344989079076,6.652098133387579,103.42113077624224,orange
36,13,9,24.844308466274445,94.3492966051857,6.39695497485856,94.53249744073484,orange
82,83,50,26.536308692238727,79.69741102582338,5.475395327953846,89.26742263829513,banana
24,131,205,24.379926572554204,91.0100801205336,5.856690096670086,111.10896294304592,apple
120,14,48,25.989416249600414,94.96702657927888,5.912249749250853,78.10242423077985,muskmelon
10,52,20,26.81635070330487,63.05710055744356,5.658805343209927,49.520028991996966,maize
33,45,20,35.698071294762904,60.8961479200206,6.499496533865664,29.00886362413623,blackgram
88,35,40,27.68974076797763,81.64396287529613,6.760238413363545,226.82110146753772,rice
6,59,16,28.55659164561762,19.620190712808228,4.568374494304632,97.29618801872957,kidneybeans
102,49,23,25.26766422783007,84.06372747305672,6.367331168778416,163.56837784817546,jute
96,44,48,26.09731346478745,91.77583233943837,6.339375569117182,129.39106079118366,papaya
91,29,22,30.28629548636305,89.63920663040918,6.088472971430067,100.72292533076222,coffee
98,86,47,27.76527001795601,83.65668255008316,6.185172050934227,91.93282414581373,banana
111,46,46,27.213572995745725,89.21083581172061,6.092237470088203,20.21126747,muskmelon
106,83,46,29.748438519292712,83.37705174084721,5.717994555343806,90.34054723697942,banana
75,60,29,28.61630947609606,83.15153798676032,6.882441530106427,39.22402342129487,mungbean
15,54,16,27.58492149785677,49.97031153425796,4.6786707322718994,159.52165101475032,pigeonpeas
113,98,46,27.810390429567985,78.65495833490958,5.801480893258136,75.63434009893216,banana
60,67,21,30.27978378566002,58.729558295436114,7.009835192542847,31.340940626166542,blackgram
8,10,32,26.58509671624841,90.0243235608612,6.850539582352252,110.43853299244635,orange
77,65,47,25.31489841730273,86.2550110717334,5.834460883184219,243.50784673546093,rice
90,38,26,32.12135832355426,61.85963956743055,7.011375730527389,158.05013693748285,coffee
31,50,20,30.699452478791653,55.42105780923316,5.08108660397247,130.49680155684575,mothbeans
13,15,13,25.239141297861355,93.70007044823166,6.022220647330984,88.9124685975774,pomegranate
120,75,45,26.85905872102504,80.34108635267694,6.998811273183844,105.16790712940096,banana
79,44,37,29.954285162023677,91.44534857108816,6.8100381258064,187.0035392482744,papaya
33,48,26,29.80281916090018,95.4748593495097,5.995402600134158,200.83329589655537,coconut
20,69,16,28.73455851354792,41.99730811835692,6.954202287093251,93.48435858648372,pigeonpeas
20,52,27,19.071617230515507,15.494659587063818,7.208489268946807,101.2915793354007,kidneybeans
29,50,25,30.379230732270532,53.035697463506736,6.974585547876478,98.5775085422845,mango
34,50,75,19.68250572028578,14.766182103615016,7.642396987290423,101.96420230155928,chickpea
31,130,203,34.448425745026874,91.8308804570993,5.738635437881388,101.7927533463564,apple
123,41,23,24.56339425182447,79.56548112631121,7.057934676066892,36.05749648066177,cotton
54,38,48,34.25134358659006,92.418003289039,6.967863653051806,208.9374653560918,papaya
31,61,13,30.17331192171893,56.518338610154885,6.533346865229731,26.137871277076417,blackgram
18,23,26,28.41441389420301,65.9166249842119,7.044627176374088,63.98730125486144,cotton
38,32,20,26.564932797638043,51.632884741680016,6.658638972584007,171.20339301802687,coffee
78,120,205,23.821726719691668,91.45896688468356,5.525386696027712,108.06353115719708,apple
101,35,17,26.042243094303476,83.91933440371935,6.655154054623311,56.49781586408115,cotton
58,53,50,28.9892987119412,90.86431240661278,6.951407085037984,99.73271879797738,papaya
9,8,9,30.56778709730429,93.7074570786976,6.719772857008258,111.9526629438582,orange
98,46,18,23.34549358577223,85.93714914238461,6.214819013238907,193.92662853131327,rice
110,12,44,29.760760812593748,91.8742010760781,6.063674394048512,20.21126747,muskmelon
72,62,80,19.636765522378976,17.249145826473306,7.199174121659535,117.5751289823068,chickpea
65,36,30,30.207152365479708,48.664681966127056,6.489970587839631,163.39713896491176,papaya
6,14,40,30.102137614179423,94.63791490197266,6.383209264780865,141.5898130806698,coconut
21,136,202,18.722377961678188,85.6268904874669,6.921037315709513,60.42485529434171,grapes
8,122,205,27.669855953382807,92.98967183738384,5.763203726775346,86.50769899889283,apple
16,66,28,27.548384107141057,48.8735672434457,6.523197222749364,43.407146548740776,pigeonpeas
28,42,22,27.56814070449393,79.08892966939894,7.75214655084111,60.76260952719841,mungbean
25,17,28,29.90589623832779,48.47169202608325,6.8166565034770255,89.92725911075094,mango
33,13,39,33.50891001550437,92.84785043245844,6.821102096905816,113.9745366468666,pomegranate
102,54,45,25.307712736145238,81.09292313074526,6.869348625045065,216.7128081916788,rice
18,133,205,25.431519571748847,91.08705013486816,5.45529944130985,98.71541693862812,apple
64,47,17,27.24133992496711,83.87554652586665,6.891961039188957,97.07342543126236,mungbean
28,79,18,28.69003424314271,66.68400382741972,7.607504172300503,34.00556505997633,lentil
30,124,200,25.533257618134257,94.32610317093445,5.943832600090731,104.5886720513243,apple
105,62,39,25.16998891270942,45.99301897985998,6.463831900522879,97.65866711283608,coffee
100,69,43,30.22384605364236,83.59563999203077,6.88422577794269,97.17497080050808,banana
19,35,21,28.490448581697365,82.24248070057597,7.463256366615395,165.64319972899764,cotton
102,30,26,28.28239914442872,53.23463704580587,4.909296187093704,103.80336778851242,maize
36,57,21,30.93577041676321,47.21096096974893,5.030835530801079,25.236299521504364,mothbeans
87,36,47,23.79838172429264,91.4920114561278,6.693718389658508,38.04500149260383,watermelon
8,126,202,23.493801124335256,94.75385126208066,5.743909248388489,108.66901492313552,apple
107,82,45,26.9385134847811,81.50929821610883,6.680748715501261,97.0151720399014,banana
10,16,28,41.23291719911022,46.74215961236837,6.226225188531974,99.912981853028,mango
97,85,29,25.740371089313037,79.4495611096833,4.889406163659834,127.69980168551312,banana
106,26,51,24.87867352413496,91.97427525792033,6.236436683511774,20.21126747,muskmelon
9,43,24,25.18860438527473,81.52871932423206,5.941329626728578,38.67726985990517,mungbean
28,17,34,23.9035239900448,91.76125925468575,6.159009122677047,97.4403224741712,pomegranate
85,46,20,28.927507484977404,39.84230397541518,6.262745906321443,160.21544654571196,coffee
102,49,19,30.085103894005,85.28126803932138,6.15472278360474,103.4841508645278,cotton
95,34,39,28.507392817815877,48.61211521531887,5.593707700988163,228.6240714764614,coffee
64,21,46,30.80512411823692,93.09653174671304,6.365727940363745,176.18526517215554,coconut
62,63,16,25.54995997266638,55.00084074235736,7.45445087243454,33.074448592627135,mungbean
118,66,19,24.92379517515629,81.4654750772304,6.901516713433327,155.61877349228894,cotton
80,15,25,27.22207702746299,81.43618191040235,6.957588986879914,39.51322563195512,coffee
28,58,81,20.098893394941957,14.25803981,6.967197902729881,84.4749423679259,chickpea
102,31,35,25.697605818396287,82.09677580235707,5.984024251431026,135.0958785365877,jute
110,16,42,24.42466300741068,92.47612668025268,6.665380136602591,24.414976720823446,watermelon
3,48,28,31.032231540659307,52.97676748061584,6.763613090461854,95.71159597038798,mango
78,21,32,23.96788782348901,93.09340133404277,5.573641401782625,103.11596451040089,pomegranate
10,55,20,29.19364305385253,45.91186832966554,5.654052481528102,57.36590720210788,mothbeans
77,20,15,29.07836395035927,79.14225687757143,7.4989173413685295,72.71604845493226,cotton
26,12,35,29.32485766917827,98.80285158958488,7.141525660922072,235.1357538824313,coconut
98,5,47,27.83307723336821,80.43394950512824,7.508639087849521,33.153005707832975,watermelon
6,62,22,30.136294136837908,68.65170700526852,6.676053086470385,50.551155906252674,mungbean
108,82,43,28.25181489096271,81.89977013791386,6.314136831055548,94.8513235236392,banana
70,22,19,31.56786620248099,50.87388029565847,6.853867650041279,66.21198168550804,mothbeans
77,51,23,27.928371504842765,68.54311653611423,6.427783703205202,34.701917622993776,maize
62,75,18,35.09743873422928,65.37194932283306,7.481606683928007,48.69765860184763,blackgram
13,125,205,25.237644088648096,93.36437014920124,6.151747845287435,101.49087130903986,apple
104,5,41,29.33503381115303,80.95262261989438,7.118423574203056,27.11818086709341,watermelon
54,15,26,33.78085315019724,48.18920252822195,6.541368503403588,164.1472511862284,mango
26,43,37,27.190038511721443,90.88346641373153,7.1766949040177686,94.86684085761227,papaya
28,112,194,24.211211327823584,92.2968001482634,4.401307358865588,105.57469427737006,apple
120,81,47,29.82029411082235,83.45462105855714,5.934962202572494,96.86180407118854,banana
18,74,22,25.372498442341563,66.0170052007287,7.541475823431774,28.091204011193028,lentil
31,128,201,17.050529833143912,80.20712180887276,6.719299196957674,53.7392165167297,grapes
28,71,13,19.24581700692173,20.42799283196949,6.70792695122864,59.57251054406708,kidneybeans
104,16,54,29.420661184375703,93.10052273187353,5.885950279942865,22.552768779211327,muskmelon
59,46,20,28.79520726576239,81.48521436565323,7.341824930251407,95.68091300642968,mungbean
112,65,46,30.707079071387454,82.6002854413255,6.175362916539458,101.11453071360364,banana
32,35,51,16.61531055015349,91.90437396558606,7.097147315017187,100.56975567688924,pomegranate
70,27,14,29.111285975259182,64.19436516983357,6.95759690666267,53.55511675921548,maize
13,54,38,29.620172919931605,93.8960967937887,7.431738922537968,230.31289664294889,papaya
110,30,12,27.622993941388124,68.6602250885306,6.896306185992236,79.52055021524572,maize
2,14,21,25.030614133398256,93.04713557047047,6.401908161128411,94.69491151840415,pomegranate
90,29,17,23.10212113070176,65.06202431859322,6.736688358882719,166.63307247186842,maize
99,28,27,28.073370874798687,65.35474763810949,6.386864597769213,154.826073371965,coffee
7,65,21,28.812100233360383,50.850080419669744,7.471235313008434,99.98156284705944,lentil
29,61,26,19.204893184560863,14.907710251352013,5.698765339114943,39.57135186041584,kidneybeans
7,58,17,31.914969176739564,48.33459114792744,4.435794972647754,100.51870340423557,pigeonpeas
94,39,19,31.69851647799336,44.34984521995513,6.5817146543329565,62.99017064882408,mothbeans
10,5,37,28.909247084106106,94.78794328418832,5.6204031587539545,178.4053769424753,coconut
34,17,11,10.77158348941466,93.67469524233256,6.677836955579712,96.57151222057972,orange
90,31,45,26.050522844005,85.02239559776935,6.3400396693161305,29.429431899361187,jute
26,63,30,26.92892382719267,58.68268835404362,6.869473507364336,42.09445486582264,blackgram
95,48,28,19.227120154893104,64.28254507239171,6.147496223999788,65.974040105088,maize
35,47,32,24.166932705003088,97.4016889433354,6.8566279193526505,97.01779698389798,coconut
34,75,81,19.33120823197259,14.25803981,7.107710962008186,49.35719820533984,chickpea
26,39,18,18.91740731974521,20.2901048978285,6.168865438218443,102.85378667641967,kidneybeans
76,32,48,29.870576548027987,92.50375212701816,6.887453491101088,166.49378069297086,papaya
67,126,202,30.217123068312542,82.0841328844074,5.803923115134181,68.19717777311193,grapes
34,125,199,25.84546647432837,92.1465101280465,5.938157324591636,97.29674830628676,apple
18,127,202,29.532664535492952,81.25143006080843,5.599369921824168,68.9326778645331,grapes
30,6,21,27.66049771183244,97.94819757868012,5.728382085181419,202.4192562371302,coconut
30,65,20,26.17986536140177,41.56752810185883,6.343706398269961,97.3807323946748,pigeonpeas
29,62,77,21.103819808264813,14.25803981,7.347035347152744,72.60822905035894,chickpea
60,24,34,28.60060924116562,44.46946619358466,5.372214034673424,170.81855969415577,coffee
16,128,191,28.31057131047088,83.1200388969328,5.65547004315208,62.486063482239736,grapes
4,77,23,25.235487617625367,65.08706615438182,7.171802824998311,48.64329833852514,mothbeans
59,47,22,37.08880354548801,62.78441647536295,7.194777655100396,20.21126747,lentil
8,16,12,29.797934877069878,92.99800993322752,6.713799003924746,93.44401403159024,orange
34,59,13,28.480086834886777,67.9711214608624,6.670368331300228,64.66699265190745,lentil
66,61,16,25.336667423454607,71.7712065121734,6.33739289224572,107.24912703960652,maize
96,31,55,34.85665077026575,93.61207979965867,6.640476557716638,106.35325796157528,papaya
6,7,9,15.681641038965015,90.7560366394313,7.289759401884361,105.88109319188224,orange
29,122,200,20.512716515708604,89.58003604529162,5.6107207105358805,107.02825757705838,apple
108,13,46,28.653993842682024,88.15008260617766,6.403917038036846,40.7955262026172,muskmelon
108,73,16,31.4083180530416,60.27783576781821,6.7566041209270455,25.523318201570785,lentil
74,61,48,28.015837920732213,92.24912278476836,7.61491348560805,65.84299227166765,papaya
29,35,19,24.428287012563025,78.76415648402592,7.072521538057963,59.810934656025495,cotton
59,32,16,24.49952727490474,62.294413854188186,6.988846110461865,47.98224513977563,maize
34,137,194,13.54573470619644,90.3354375905628,5.825319305779201,111.37897212736512,apple
118,56,18,23.84198719187826,78.07628809807845,6.910987889429464,66.5736539435166,cotton
77,70,14,24.957614969767736,68.37594778969726,7.157798736470331,32.627772154985806,lentil
122,37,21,25.594000613502764,79.55919084425678,5.9045545394630485,44.03987224145704,cotton
44,83,79,29.689770787619533,79.74771485629525,6.576382140803897,91.2139322095948,banana
97,55,47,29.926502673793088,94.5819776045262,6.9736976758041145,53.71916753233688,papaya
87,63,19,28.74387371320689,68.15416224920246,6.862547548572294,29.605973447977373,lentil
24,125,202,27.581772121042928,93.95741183483,5.932343466649033,103.83139034926732,apple
12,45,9,29.225387333813057,54.73538044132136,5.767489810981988,101.52780536212454,pigeonpeas
35,125,190,18.05191321459697,92.7895466676472,5.4720255593505485,97.58974789252436,apple
89,29,22,28.133025490066093,41.522655206622886,6.341885094651315,100.05487676272976,coffee
94,48,17,25.59128891965433,53.72036863807544,6.525315713022954,50.37491443721549,maize
124,63,22,29.611805684953826,78.77787812817046,7.065410501577196,117.15922524161086,cotton
70,17,16,29.427553095746347,68.90755905260721,6.604533541546057,20.21126747,lentil
41,25,50,27.99042905742485,92.01916371501984,5.990891594112864,147.17467174342883,papaya
67,59,41,25.691169349520692,85.73116586496275,7.146059507319178,112.7435322564142,rice
96,16,53,28.15182685470053,90.978006143055,6.758295211170917,98.98865563839742,watermelon
37,26,28,21.32847327884025,49.576387383648125,4.508365193597719,94.53645731957567,mango
69,27,14,21.7507713549089,72.96930520097489,6.4240917366264885,59.58356862044637,maize
12,13,13,32.73906295152517,92.31994205942772,7.321597674782764,92.95148340285316,orange
23,134,205,20.797136106323997,83.03714219623632,5.389008758096831,70.73879592196,grapes
71,43,21,26.53360029936874,69.84284507857755,6.638284610851733,89.87764060946363,maize
91,39,19,27.052928728658657,54.12100199953911,7.177596939894575,44.285325015891466,coffee
13,10,50,25.15106091209677,91.21933446234728,5.960379835325735,95.7838749906562,pomegranate
80,45,48,28.563423117896523,92.80459637304884,6.742535556224555,168.25219830562082,papaya
12,45,26,30.29143457192476,66.79807417139912,6.801514957877099,42.76857752052051,lentil
53,19,21,28.818715666772768,80.98807388895979,6.662093689736149,32.881925887892685,mungbean
33,54,21,29.756253011875486,41.78543929590335,6.239871917683551,92.72224043313544,pigeonpeas
95,41,54,31.678764531840105,90.4761928441695,6.600937300518884,109.17899244431162,papaya
27,133,196,28.70619145981413,91.4829658592906,5.759572925813239,109.73727310669652,apple
84,76,21,28.386127358210643,70.6422330097152,7.373510000536935,68.82068723875311,blackgram
30,71,17,28.920202793496937,66.65733645073142,6.2950551734876345,79.37201867310017,lentil
9,87,46,29.99513324081195,79.83182045217185,5.921769079871051,108.87024191050324,banana
76,40,20,34.0704417582738,68.54658760425659,6.989823614011681,47.27689951159007,maize
79,21,41,24.511946845172552,51.02753365428776,7.090272383201626,36.20235833117067,jute
27,48,79,19.51534194693944,14.25803981,7.341644806858179,66.48015100433166,chickpea
35,74,18,31.97652544639672,62.21215652662016,6.894345051259674,39.52792973749276,lentil
35,12,26,36.549535724367495,98.15950385738604,5.705849548939627,91.77280139854328,coconut
32,44,21,42.0851060074245,94.12042026914476,7.057116871222322,44.4893498273046,coconut
109,59,40,27.98950507817002,39.17041609358729,6.505700779499184,158.75954226714012,coffee
34,129,194,27.52170425745946,93.23286662757272,5.471174113813299,64.86895514921659,apple
29,50,21,18.540698318822223,66.92807738897777,7.023639732686899,98.67784237353644,maize
80,38,38,27.435091166615297,84.72918969728508,6.139434319722413,252.0610962888227,rice
98,50,52,28.960291848783328,92.94343457412376,6.483586681042442,20.21126747,muskmelon
25,65,18,27.900923339237387,75.45566564617019,7.015435652468305,126.38768378431384,lentil
47,40,46,26.751908780216496,93.9029110215879,6.717431579681403,92.6677323732001,papaya
7,50,21,26.9694876696518,66.25872305375273,7.281962674925245,107.93847824758302,maize
52,12,28,29.126391004655268,92.1014145355135,5.85384485565243,93.81947600885256,pomegranate
7,27,45,24.5069715109856,57.117918443232064,6.403342910511619,95.82938214934153,jute
16,10,30,28.85412225571168,95.73396193558118,5.029955386171776,111.6923994404686,coconut
10,40,25,25.781039402370048,60.12355035976398,5.951967091628026,101.6651990383984,mango
108,14,45,29.787324983174848,95.94629730664133,6.1077561696724345,20.21126747,muskmelon
8,126,197,10.443241215451476,92.44504456499077,5.471096563004176,96.63463731023096,apple
22,58,16,27.61655347125763,84.42304117200473,6.691332950923603,118.199203664831,cotton
6,11,10,26.40281770676485,92.21097327677175,7.635881732294326,107.42222380500772,orange
31,44,20,30.235599375206892,81.85474416619917,6.984704517614951,40.9478158061081,mungbean
14,14,9,27.14492087030628,92.35362823024266,6.708062630539939,95.22660194736044,orange
114,43,19,25.71487141889565,63.99854642914024,6.311712901089048,23.696340898859987,coffee
32,39,18,19.722276067624,47.2723717074237,5.120888994358398,95.73320779536144,mothbeans
7,9,21,25.529237858868957,97.7176137915026,6.779790849750441,67.53023368457953,coconut
87,84,51,25.331017498209736,83.86366215924916,6.094993115254182,94.35180438263345,banana
34,57,20,42.11903379455381,69.8635998563706,7.436980264356776,59.24854600680687,blackgram
7,123,200,29.53231206318824,91.3242772335582,5.817177248662331,102.71063272420317,apple
6,20,13,24.648418008793417,90.9006391784261,6.5744447274693565,110.0400388965518,orange
92,30,24,31.60660103790932,50.404187847918266,6.668634953459134,170.6983006018227,coffee
10,16,51,30.174913245702705,91.76278644990632,5.905745752786638,106.38780252942342,coconut
30,131,203,20.518863920506405,81.94894256287138,5.778870293433051,28.98585268187102,grapes
24,14,8,30.24748299178185,90.11819794055384,7.398567825703683,85.25824362678804,orange
42,82,51,26.257006184714708,83.23086214005697,7.250978661105925,100.96656249215616,banana
4,7,45,28.55437046197132,92.89354704565184,6.901024648412961,106.46529533668246,pomegranate
112,39,23,25.05998826935392,83.88277881156631,6.604562167785311,206.61249910782945,rice
6,49,15,30.339874473391955,65.88602886385227,6.91900938272648,66.75327649454938,maize
113,14,44,29.919475384381705,93.7418510500589,6.302691514335691,20.21126747,muskmelon
28,126,203,23.770305587516106,93.39346357601156,6.199252043528379,107.49421481950128,apple
47,90,45,25.986199134251557,82.52299683462317,5.379403942723291,93.20954042774729,banana
61,49,46,25.173808382170197,91.86082166121456,6.468768100314151,208.16518483373363,rice
8,15,47,24.479637059629088,92.06331886143995,7.002309742042241,110.43104387961108,coconut
9,66,22,19.98613526638453,45.72627530220525,6.617758111547248,100.4492332024028,pigeonpeas
30,131,205,27.234894636064148,90.91049147103712,5.567781338878919,108.35331149671414,apple
28,68,19,36.71301900616601,61.0209727149701,7.1959543365141565,57.170573379575806,blackgram
33,39,24,37.69381560478252,45.37204636485898,6.444763127891624,28.559999330174588,mothbeans
36,124,195,16.8658587131651,63.74461446064284,5.696785428127956,60.576536741402734,grapes
25,58,21,18.09468229783794,22.864260707149583,6.574097333943293,97.33535102792676,kidneybeans
34,64,19,28.939373148132493,85.35174184137088,6.328755720551916,39.456565824767104,mungbean
80,43,17,30.144131922187995,82.7896624140149,6.984475511282541,29.04693770723592,mungbean
65,60,15,25.728025423140338,49.57537971179819,6.988886588546454,88.69959526638712,pigeonpeas
129,56,23,28.69508832136485,79.77752977505632,6.702100230309715,45.145457753807925,cotton
30,10,5,28.833007241884005,88.86946985603151,7.315329247314009,85.90578329558252,orange
34,73,16,20.60769026911584,55.61740126615427,5.469015327165189,22.42833397035735,lentil
49,43,33,24.361980362154824,92.69106619245235,7.312001243368278,159.07832530431304,jute
95,63,40,24.93123094667103,83.1514431975248,6.88941355983776,205.2349670856489,rice
26,67,20,22.59732002676593,67.23637097354775,5.856670343226595,88.77867731999618,lentil
63,11,42,25.80066352247917,92.46278275705046,6.035287497040272,85.92026092068652,pomegranate
15,43,35,29.539299789680328,80.47795953931549,7.1445500073318,158.5115925651243,mungbean
4,11,20,30.241191555725827,43.505674989251226,4.981750898969908,89.16759133299657,mango
111,9,49,29.441440104003046,91.82198201559032,6.226995631197854,23.998799538599883,muskmelon
96,55,18,26.3144358321816,64.03182353518814,6.338841121274153,69.36932931537866,maize
12,12,21,28.60050914932576,60.4782806497972,6.844624056133867,38.74036394489636,mothbeans
122,68,46,30.057972880826537,80.08920513963042,6.114914544313346,91.90329127956738,banana
56,69,17,29.45149684554534,63.99589728840263,6.903102299849606,33.72994130469944,lentil
8,39,25,31.391189041914068,50.27789532860109,5.866359776551264,88.2557820579175,mango
25,32,24,40.92634108187119,93.19179091635004,6.374052369143726,34.962012981522726,mungbean
30,52,18,19.425881086292502,20.957300869298702,6.241101845358928,96.2171589005419,kidneybeans
9,13,14,28.845427137435237,92.50773836212656,5.96628770851272,109.55307552373122,orange
91,9,51,28.60137941706403,92.46881361140338,6.670897421738768,20.21126747,muskmelon
38,136,202,19.538037708225744,82.01779896422775,5.660749691845976,108.05418500879844,grapes
10,12,17,25.909555172473983,94.57434174610488,6.124087029758359,38.3663289511976,coconut
37,56,15,28.08035716109886,84.88675258165036,6.845314579046973,28.15849308958573,mungbean
9,48,21,21.534312568998008,51.27267786623463,6.426234084063072,30.110445436322745,mothbeans
91,5,54,31.6379793131934,91.99967869667373,5.566726427882122,20.21126747,muskmelon
57,48,26,29.651362817534288,52.48205020171005,6.735293161657388,34.667047461298125,mothbeans
35,56,17,19.899764000805504,16.821789516740342,5.94692267760169,92.87448076698226,kidneybeans
96,50,42,25.19454155429683,82.6397809244677,6.798117144225765,252.78124728925505,rice
10,73,22,28.227037235028657,54.54456719010047,7.163263522768681,44.98581261293521,lentil
3,82,14,25.997101994773782,68.48742052359444,7.351793005653314,20.21126747,lentil
0,49,24,26.986790132279005,91.08023590706895,6.152175635409561,64.40551780761614,papaya
17,69,21,24.69502237099012,51.02361301354141,7.441396241002758,23.522310194140395,mothbeans
34,121,196,32.0065902951562,84.90203169461667,5.591592499934838,50.39598671589106,grapes
63,46,48,28.035742615875545,92.5844920565239,6.115814645284703,125.22036152534692,papaya
118,42,26,23.846616791825326,81.75905333177201,5.127030290368763,70.44956566283672,cotton
32,119,200,18.90775725309132,81.05659558363682,5.025412136560864,54.4888236853351,grapes
114,56,47,26.931657876150588,81.89998203649547,6.5787153369955655,99.97841740683272,banana
113,59,49,29.365837390902403,92.40532967948596,7.115747736666827,33.4902489560117,muskmelon
122,76,45,26.14526445908432,80.80754845475745,5.898541996908856,95.95765719375628,banana
31,56,81,20.056910179623788,16.058222256357713,7.295110416840106,104.34664567654512,chickpea
30,5,43,30.533424287461408,95.09082029573008,5.635132364643452,100.43883097934732,coconut
95,41,44,29.829652223784976,90.82529873149208,6.254647147003163,39.30015476522464,watermelon
83,80,41,30.898606430298344,78.22041218633866,6.041568130109821,100.44737327875926,banana
8,126,202,24.32572002883833,90.68141229493638,5.6801259638592025,97.32840102339394,apple
7,55,21,28.511213906556574,64.67478044439564,7.511831646958979,32.87698398572101,lentil
38,65,30,31.512555614714124,69.42512873509081,7.124278945078358,32.95617457953629,blackgram
91,60,48,22.053101813759927,93.52595031561788,6.617326654164011,240.0477993514952,papaya
26,50,29,19.446599061170183,17.8986728598946,5.462397391229833,95.8321848707188,kidneybeans
55,70,32,27.55842178109607,79.17894525063755,6.492482807258529,35.500028575446855,mungbean
17,53,15,29.887913917262946,53.85167030592135,6.837444381778303,35.33686890197788,mothbeans
30,17,18,30.69077961702892,95.5003237365659,6.191343948918463,101.16958458181202,coconut
30,68,13,21.979104380626865,18.529383629034488,6.687897458560632,96.09533903625372,kidneybeans
